page_id,Name,link,ID,Align,Eye,Hair,Sex,GSM,Alive,Appearance,First Appearance_old,YEAR,Citizenship,date,month,year,First Appearance
6176,Stompa (New Earth),https://dc.fandom.com/wiki/Stompa_(New_Earth),Public Identity,Bad ,,Strawberry Blond ,Female ,,Living ,46,"1972, February",1972.0,Apokoliptian,1972-02-01,02,1972,02/1972
14759,Bito Wladon (New Earth),https://dc.fandom.com/wiki/Bito_Wladon_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Male ,,Living ,46,"1962, July",1962.0,Modoran,1962-07-01,07,1962,07/1962
7567,Duncan Pramble (New Earth),https://dc.fandom.com/wiki/Duncan_Pramble_(New_Earth),Secret Identity,Bad ,Hazel ,,Male ,,Living ,46,"1960, July",1960.0,American,1960-07-01,07,1960,07/1960
7521,Hooty the Owl (New Earth),https://dc.fandom.com/wiki/Hooty_the_Owl_(New_Earth),,Good ,,Brown ,Male ,,Living ,46,"1941, April",1941.0,,1941-04-01,04,1941,04/1941
14509,Poseidon (New Earth),https://dc.fandom.com/wiki/Poseidon_(New_Earth),Public Identity,Neutral ,White ,White ,Male ,,Living ,46,"1940, September",1940.0,,1940-09-01,09,1940,09/1940
34418,Ion (New Earth),https://dc.fandom.com/wiki/Ion_(New_Earth),Secret Identity,Good ,Green ,,,,Deceased ,45,"2006, April",2006.0,,2006-04-01,04,2006,04/2006
8339,Ryan Choi (New Earth),https://dc.fandom.com/wiki/Ryan_Choi_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Living ,45,"2006, August",2006.0,Chinese,2006-08-01,08,2006,08/2006
4721,Hunter Zolomon (New Earth),https://dc.fandom.com/wiki/Hunter_Zolomon_(New_Earth),Secret Identity,Bad ,Red ,Brown ,Male ,,Living ,45,"2001, November",2001.0,American,2001-11-01,11,2001,11/2001
13099,Wendy Jones (New Earth),https://dc.fandom.com/wiki/Wendy_Jones_(New_Earth),Public Identity,Good ,Blue ,Blond ,Female ,,Deceased ,45,"1984, April",1984.0,American,1984-04-01,04,1984,04/1984
42747,Doc (New Earth),https://dc.fandom.com/wiki/Doc_(New_Earth),Public Identity,Good ,,,Male ,,Living ,45,"1983, June",1983.0,,1983-06-01,06,1983,06/1983
2749,Arani Desai (New Earth),https://dc.fandom.com/wiki/Arani_Desai_(New_Earth),Secret Identity,Good ,Blue ,Black ,Female ,,Deceased ,45,"1977, September",1977.0,Indian,1977-09-01,09,1977,09/1977
11730,Duela Dent (Earth-3),https://dc.fandom.com/wiki/Duela_Dent_(Earth-3),Secret Identity,Neutral ,Purple ,Red ,Female ,,Deceased ,45,"1976, August",1976.0,American,1976-08-01,08,1976,08/1976
1842,Richard Drakunovski (New Earth),https://dc.fandom.com/wiki/Richard_Drakunovski_(New_Earth),Public Identity,Good ,Blue ,Red ,Male ,,Living ,45,"1975, May",1975.0,American,1975-05-01,05,1975,05/1975
13333,Calvin Carson (New Earth),https://dc.fandom.com/wiki/Calvin_Carson_(New_Earth),Public Identity,Good ,Blue ,Brown ,Male ,,Living ,45,"1960, August",1960.0,American,1960-08-01,08,1960,08/1960
18451,Gregory Sanders (New Earth),https://dc.fandom.com/wiki/Gregory_Sanders_(New_Earth),Secret Identity,Good ,Brown ,Brown ,Male ,,Living ,45,"1941, November",1941.0,American,1941-11-01,11,1941,11/1941
27819,Mist I (New Earth),https://dc.fandom.com/wiki/Mist_I_(New_Earth),Secret Identity,Bad ,Blue ,White ,Male ,,Deceased ,45,"1941, October",1941.0,American,1941-10-01,10,1941,10/1941
11878,Rodney Gaynor (New Earth),https://dc.fandom.com/wiki/Rodney_Gaynor_(New_Earth),Secret Identity,Good ,Blue ,Black ,Male ,,Deceased ,45,"1940, January",1940.0,American,1940-01-01,01,1940,01/1940
127455,Larfleeze (New Earth),https://dc.fandom.com/wiki/Larfleeze_(New_Earth),Public Identity,Neutral ,Yellow ,Orange ,Male ,,Living ,44,"2008, June",2008.0,,2008-06-01,06,2008,06/2008
2778,Elaine Marsh-Morton (New Earth),https://dc.fandom.com/wiki/Elaine_Marsh-Morton_(New_Earth),Secret Identity,Bad ,,Blond ,Female ,,Living ,44,"1997, January",1997.0,British,1997-01-01,01,1997,01/1997
143233,Sean Noonan (New Earth),https://dc.fandom.com/wiki/Sean_Noonan_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Deceased ,44,1993,1993.0,American,1993-01-01,01,1993,01/1993
19057,John Grayson (New Earth),https://dc.fandom.com/wiki/John_Grayson_(New_Earth),Public Identity,Good ,,Black ,Male ,,Deceased ,44,"1989, August",1989.0,American,1989-08-01,08,1989,08/1989
56362,Morgan Edge (New Earth),https://dc.fandom.com/wiki/Morgan_Edge_(New_Earth),Public Identity,Bad ,Blue ,,Male ,,Living ,44,"1988, January",1988.0,American,1988-01-01,01,1988,01/1988
69859,Lara Lor-Van (New Earth),https://dc.fandom.com/wiki/Lara_Lor-Van_(New_Earth),Public Identity,,Blue ,Black ,Female ,,Deceased ,44,"1986, October",1986.0,,1986-10-01,10,1986,10/1986
60205,Rhosyn Forrest (New Earth),https://dc.fandom.com/wiki/Rhosyn_Forrest_(New_Earth),Secret Identity,Good ,Green ,,Female ,,Living ,44,"1986, March",1986.0,American,1986-03-01,03,1986,03/1986
1999,"William Everett, Sr. (New Earth)","https://dc.fandom.com/wiki/William_Everett,_Sr._(New_Earth)",Public Identity,Good ,Brown ,Black ,Male ,,Deceased ,44,"1983, July",1983.0,American,1983-07-01,07,1983,07/1983
4815,Selinda Flinders (New Earth),https://dc.fandom.com/wiki/Selinda_Flinders_(New_Earth),Secret Identity,Bad ,Blue ,Red ,Female ,,Living ,44,"1981, January",1981.0,Australian · Markovian,1981-01-01,01,1981,01/1981
2758,Victoria Grant (New Earth),https://dc.fandom.com/wiki/Victoria_Grant_(New_Earth),,Good ,,Blond ,Female ,,Living ,44,"1981, February",1981.0,American,1981-02-01,02,1981,02/1981
1690,Gavyn (New Earth),https://dc.fandom.com/wiki/Gavyn_(New_Earth),Secret Identity,Good ,Blue ,Blond ,Male ,,Living ,44,"1980, January",1980.0,,1980-01-01,01,1980,01/1980
1563,Lisa Snart (New Earth),https://dc.fandom.com/wiki/Lisa_Snart_(New_Earth),,,Blue ,Blond ,Female ,,Deceased ,44,"1977, June",1977.0,American,1977-06-01,06,1977,06/1977
4790,Karshon (New Earth),https://dc.fandom.com/wiki/Karshon_(New_Earth),,Bad ,Black ,,Male ,,Living ,44,"1963, October",1963.0,,1963-10-01,10,1963,10/1963
11952,Jon Valor (New Earth),https://dc.fandom.com/wiki/Jon_Valor_(New_Earth),Secret Identity,Good ,Brown ,Brown ,Male ,,Deceased ,44,"1940, April",1940.0,British,1940-04-01,04,1940,04/1940
136770,Zilius Zox (New Earth),https://dc.fandom.com/wiki/Zilius_Zox_(New_Earth),Public Identity,Bad ,Yellow ,,Male ,,Deceased ,43,"2008, December",2008.0,,2008-12-01,12,2008,12/2008
12347,Zachary Zatara (New Earth),https://dc.fandom.com/wiki/Zachary_Zatara_(New_Earth),Public Identity,Good ,Green ,Black ,Male ,,Living ,43,"2006, May",2006.0,American,2006-05-01,05,2006,05/2006
74171,Alura In-Ze (New Earth),https://dc.fandom.com/wiki/Alura_In-Ze_(New_Earth),Public Identity,Good ,Blue ,Blond ,Female ,,Deceased ,43,"2004, June",2004.0,Kandorian,2004-06-01,06,2004,06/2004
23377,Axel Walker (New Earth),https://dc.fandom.com/wiki/Axel_Walker_(New_Earth),Secret Identity,,Blue ,Blond ,Male ,,Living ,43,"2002, April",2002.0,American,2002-04-01,04,2002,04/2002
27904,Iris West II (New Earth),https://dc.fandom.com/wiki/Iris_West_II_(New_Earth),Secret Identity,Good ,Green ,Red ,Female ,,Living ,43,"1999, March",1999.0,American,1999-03-01,03,1999,03/1999
117847,Borb Borbb (New Earth),https://dc.fandom.com/wiki/Borb_Borbb_(New_Earth),Public Identity,Good ,,,Male ,,Living ,43,"1991, August",1991.0,,1991-08-01,08,1991,08/1991
83558,Edward Indelicato (New Earth),https://dc.fandom.com/wiki/Edward_Indelicato_(New_Earth),,Good ,,Brown ,Male ,,Living ,43,"1988, April",1988.0,American,1988-04-01,04,1988,04/1988
14421,Xiang Po (New Earth),https://dc.fandom.com/wiki/Xiang_Po_(New_Earth),Secret Identity,Good ,Red ,,Female ,,Deceased ,43,"1988, January",1988.0,Chinese,1988-01-01,01,1988,01/1988
119434,Sandra Knight (New Earth),https://dc.fandom.com/wiki/Sandra_Knight_(New_Earth),Secret Identity,Good ,Black ,Black ,Female ,,Living ,43,"1987, June",1987.0,American,1987-06-01,06,1987,06/1987
1686,Elizabeth Chapel (New Earth),https://dc.fandom.com/wiki/Elizabeth_Chapel_(New_Earth),Secret Identity,Good ,Brown ,Black ,Female ,,Deceased ,43,"1985, October",1985.0,American,1985-10-01,10,1985,10/1985
22237,Beverly Lewis (New Earth),https://dc.fandom.com/wiki/Beverly_Lewis_(New_Earth),,,Green ,Red ,Female ,,Living ,43,"1980, May",1980.0,,1980-05-01,05,1980,05/1980
34212,Teekl (New Earth),https://dc.fandom.com/wiki/Teekl_(New_Earth),Public Identity,Neutral ,Red ,Orange ,Male ,,Living ,43,"1973, March",1973.0,,1973-03-01,03,1973,03/1973
89373,Harry Matthews (New Earth),https://dc.fandom.com/wiki/Harry_Matthews_(New_Earth),Public Identity,Good ,,Brown ,Male ,,Living ,43,"1972, September",1972.0,American,1972-09-01,09,1972,09/1972
7100,Louis Kiyahani (New Earth),https://dc.fandom.com/wiki/Louis_Kiyahani_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Living ,43,"1963, February",1963.0,American,1963-02-01,02,1963,02/1963
3631,Emmaline Brady (New Earth),https://dc.fandom.com/wiki/Emmaline_Brady_(New_Earth),Public Identity,,Brown ,Brown ,Female ,,Living ,43,"1962, December",1962.0,American,1962-12-01,12,1962,12/1962
13989,Dru-Zod II (New Earth),https://dc.fandom.com/wiki/Dru-Zod_II_(New_Earth),Public Identity,Bad ,Black ,Black ,Male ,,Living ,43,"1961, April",1961.0,,1961-04-01,04,1961,04/1961
11861,Jock Kellogg (New Earth),https://dc.fandom.com/wiki/Jock_Kellogg_(New_Earth),Secret Identity,Good ,,Black ,Male ,,Deceased ,43,"1940, July",1940.0,American,1940-07-01,07,1940,07/1940
147289,Paco Testas (New Earth),https://dc.fandom.com/wiki/Paco_Testas_(New_Earth),Public Identity,Good ,Black ,Brown ,Male ,,Living ,42,"2006, February",2006.0,,2006-02-01,02,2006,02/2006
7587,Mitchell Shelley (New Earth),https://dc.fandom.com/wiki/Mitchell_Shelley_(New_Earth),Public Identity,Good ,Brown ,White ,Male ,,Living ,42,"1997, May",1997.0,American,1997-05-01,05,1997,05/1997
48180,"Roy Raymond, Jr. (New Earth)","https://dc.fandom.com/wiki/Roy_Raymond,_Jr._(New_Earth)",Secret Identity,Good ,Black ,Blond ,Male ,,Living ,42,"1997, February",1997.0,American,1997-02-01,02,1997,02/1997
6410,Audrey Spears (New Earth),https://dc.fandom.com/wiki/Audrey_Spears_(New_Earth),Secret Identity,Good ,Brown ,Brown ,Female ,,Living ,42,"1996, October",1996.0,American,1996-10-01,10,1996,10/1996
46871,Nathaniel Kane (New Earth),https://dc.fandom.com/wiki/Nathaniel_Kane_(New_Earth),Public Identity,Good ,,Brown ,Male ,,Living ,42,"1992, December",1992.0,American,1992-12-01,12,1992,12/1992
19047,Harold Allnut (New Earth),https://dc.fandom.com/wiki/Harold_Allnut_(New_Earth),Public Identity,Good ,,Blond ,Male ,,Deceased ,42,"1989, December",1989.0,American,1989-12-01,12,1989,12/1989
18760,William Henderson (New Earth),https://dc.fandom.com/wiki/William_Henderson_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Living ,42,"1987, January",1987.0,American,1987-01-01,01,1987,01/1987
47507,Helga Jace (New Earth),https://dc.fandom.com/wiki/Helga_Jace_(New_Earth),Secret Identity,Bad ,Blue ,Grey ,Female ,,Deceased ,42,"1983, August",1983.0,Markovian,1983-08-01,08,1983,08/1983
3899,Edward Raymond (New Earth),https://dc.fandom.com/wiki/Edward_Raymond_(New_Earth),Secret Identity,Good ,Brown ,Brown ,Male ,,Living ,42,"1978, April",1978.0,,1978-04-01,04,1978,04/1978
11437,Traya Sutton (New Earth),https://dc.fandom.com/wiki/Traya_Sutton_(New_Earth),Public Identity,Good ,Blue ,Black ,Female ,,Living ,42,"1978, March",1978.0,Bialyan,1978-03-01,03,1978,03/1978
119915,Rac Shade (New Earth),https://dc.fandom.com/wiki/Rac_Shade_(New_Earth),Secret Identity,Good ,Blue ,Red ,Male ,,Living ,42,"1977, July",1977.0,,1977-07-01,07,1977,07/1977
9552,Glorious Godfrey (New Earth),https://dc.fandom.com/wiki/Glorious_Godfrey_(New_Earth),Secret Identity,Bad ,Black ,Red ,Male ,,Living ,42,"1971, July",1971.0,Apokoliptian,1971-07-01,07,1971,07/1971
23001,Source (New Earth),https://dc.fandom.com/wiki/Source_(New_Earth),Secret Identity,Neutral ,,,,,Living ,42,"1971, March",1971.0,,1971-03-01,03,1971,03/1971
1834,William Walker (New Earth),https://dc.fandom.com/wiki/William_Walker_(New_Earth),Secret Identity,Neutral ,Black ,Black ,Male ,,Deceased ,42,"1971, July",1971.0,American,1971-07-01,07,1971,07/1971
27565,Appa Ali Apsa (New Earth),https://dc.fandom.com/wiki/Appa_Ali_Apsa_(New_Earth),Secret Identity,,Blue ,White ,Male ,,Deceased ,42,"1970, April",1970.0,Oan,1970-04-01,04,1970,04/1970
26747,Rama Kushna (New Earth),https://dc.fandom.com/wiki/Rama_Kushna_(New_Earth),Public Identity,Neutral ,Black ,Black ,Female ,,Living ,42,"1967, October",1967.0,,1967-10-01,10,1967,10/1967
9571,Laura De Mille (New Earth),https://dc.fandom.com/wiki/Laura_De_Mille_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Female ,,Deceased ,42,"1964, March",1964.0,French,1964-03-01,03,1964,03/1964
55875,June Robbins (New Earth),https://dc.fandom.com/wiki/June_Robbins_(New_Earth),Secret Identity,Good ,Blue ,Strawberry Blond ,Female ,,Living ,42,"1957, April",1957.0,American,1957-04-01,04,1957,04/1957
27355,Janu (New Earth),https://dc.fandom.com/wiki/Janu_(New_Earth),Public Identity,Good ,Black ,Brown ,Male ,,Living ,42,"1954, April",1954.0,,1954-04-01,04,1954,04/1954
7605,Myra Mason (New Earth),https://dc.fandom.com/wiki/Myra_Mason_(New_Earth),Public Identity,Good ,Blue ,Blond ,Female ,,Deceased ,42,"1941, April",1941.0,American,1941-04-01,04,1941,04/1941
135316,Iroque (New Earth),https://dc.fandom.com/wiki/Iroque_(New_Earth),Secret Identity,Neutral ,,Purple ,Female ,,Living ,41,"2008, January",2008.0,,2008-01-01,01,2008,01/2008
23733,Sayd (New Earth),https://dc.fandom.com/wiki/Sayd_(New_Earth),Public Identity,Good ,Green ,White ,Female ,,Living ,41,"2007, August",2007.0,Oan,2007-08-01,08,2007,08/2007
21443,Veronica Cale (New Earth),https://dc.fandom.com/wiki/Veronica_Cale_(New_Earth),Public Identity,,Blue ,Blond ,Female ,,Living ,41,"2003, November",2003.0,American,2003-11-01,11,2003,11/2003
5645,Catalina Flores (New Earth),https://dc.fandom.com/wiki/Catalina_Flores_(New_Earth),Secret Identity,Good ,Brown ,Black ,Female ,,Deceased ,41,"2002, September",2002.0,American,2002-09-01,09,2002,09/2002
1856,Manitou Raven (New Earth),https://dc.fandom.com/wiki/Manitou_Raven_(New_Earth),Secret Identity,Good ,White ,Black ,Male ,,Deceased ,41,"2002, July",2002.0,American,2002-07-01,07,2002,07/2002
17792,Josephine MacDonald (New Earth),https://dc.fandom.com/wiki/Josephine_MacDonald_(New_Earth),Public Identity,Good ,Brown ,Black ,Female ,,Living ,41,"2001, December",2001.0,American,2001-12-01,12,2001,12/2001
41928,Dana Winters (New Earth),https://dc.fandom.com/wiki/Dana_Winters_(New_Earth),,,,,Female ,,Deceased ,41,"1994, December",1994.0,American,1994-12-01,12,1994,12/1994
190194,Ariana Dzerchenko (New Earth),https://dc.fandom.com/wiki/Ariana_Dzerchenko_(New_Earth),Public Identity,Good ,Blue ,Black ,Female ,,Living ,41,"1992, December",1992.0,American · Russian,1992-12-01,12,1992,12/1992
14504,Demeter (New Earth),https://dc.fandom.com/wiki/Demeter_(New_Earth),Public Identity,Neutral ,Brown ,,Female ,,Living ,41,"1985, October",1985.0,,1985-10-01,10,1985,10/1985
7751,Lazarus Lane (New Earth),https://dc.fandom.com/wiki/Lazarus_Lane_(New_Earth),Secret Identity,Good ,Blue ,Black ,Male ,,Deceased ,41,"1970, November",1970.0,American,1970-11-01,11,1970,11/1970
5271,Patrick MacGuire II (New Earth),https://dc.fandom.com/wiki/Patrick_MacGuire_II_(New_Earth),Secret Identity,Good ,,Red ,Male ,,Living ,41,"1970, October",1970.0,,1970-10-01,10,1970,10/1970
2746,Abel (New Earth),https://dc.fandom.com/wiki/Abel_(New_Earth),Secret Identity,Neutral ,Blue ,Black ,Male ,,Living ,41,"1969, July",1969.0,,1969-07-01,07,1969,07/1969
172451,Strong Bow (New Earth),https://dc.fandom.com/wiki/Strong_Bow_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Deceased ,41,"1951, May",1951.0,American,1951-05-01,05,1951,05/1951
14502,Phoebus Apollo (New Earth),https://dc.fandom.com/wiki/Phoebus_Apollo_(New_Earth),Public Identity,Neutral ,Blue ,Blond ,Male ,,Living ,41,"1941, December",1941.0,,1941-12-01,12,1941,12/1941
158200,Arthur Pendragon (New Earth),https://dc.fandom.com/wiki/Arthur_Pendragon_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Living ,41,"1936, February",1936.0,British,1936-02-01,02,1936,02/1936
91760,Brenda Del Vecchio (New Earth),https://dc.fandom.com/wiki/Brenda_Del_Vecchio_(New_Earth),Public Identity,Good ,Brown ,Red ,Female ,,Living ,40,"2006, February",2006.0,American,2006-02-01,02,2006,02/2006
27905,Jai West (New Earth),https://dc.fandom.com/wiki/Jai_West_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Living ,40,"2005, October",2005.0,American,2005-10-01,10,2005,10/2005
133348,Jessica Midnight (New Earth),https://dc.fandom.com/wiki/Jessica_Midnight_(New_Earth),Public Identity,Good ,Blue ,Black ,Female ,,Living ,40,"2002, October",2002.0,British,2002-10-01,10,2002,10/2002
1944,Anthony Woodward (New Earth),https://dc.fandom.com/wiki/Anthony_Woodward_(New_Earth),Secret Identity,Bad ,Yellow ,,Male ,,Living ,40,"2001, August",2001.0,American,2001-08-01,08,2001,08/2001
120324,Stacy (New Earth),https://dc.fandom.com/wiki/Stacy_(New_Earth),Public Identity,Neutral ,Green ,Red ,Female ,,Living ,40,"2000, March",2000.0,American,2000-03-01,03,2000,03/2000
34278,Serling Roquette (New Earth),https://dc.fandom.com/wiki/Serling_Roquette_(New_Earth),,,,Blond ,Female ,,Living ,40,"1998, October",1998.0,,1998-10-01,10,1998,10/1998
19054,Thaddeus Ryerstad (New Earth),https://dc.fandom.com/wiki/Thaddeus_Ryerstad_(New_Earth),,Bad ,,Blond ,Male ,,Living ,40,"1997, May",1997.0,American,1997-05-01,05,1997,05/1997
41021,Mongul II (New Earth),https://dc.fandom.com/wiki/Mongul_II_(New_Earth),Public Identity,Bad ,White ,,Male ,,Living ,40,"1995, September",1995.0,,1995-09-01,09,1995,09/1995
14914,Donna Carol Force (New Earth),https://dc.fandom.com/wiki/Donna_Carol_Force_(New_Earth),Public Identity,Good ,Blue ,Brown ,Female ,,Living ,40,1993,1993.0,Canadian,1993-01-01,01,1993,01/1993
294688,Maurice Douglas (New Earth),https://dc.fandom.com/wiki/Maurice_Douglas_(New_Earth),Public Identity,Good ,,Brown ,Male ,,Deceased ,40,"1992, October",1992.0,American,1992-10-01,10,1992,10/1992
81716,Eric Strauss (New Earth),https://dc.fandom.com/wiki/Eric_Strauss_(New_Earth),Secret Identity,Good ,,Brown ,Male ,,Living ,40,"1987, July",1987.0,American,1987-07-01,07,1987,07/1987
19050,Alexander Sartorius (New Earth),https://dc.fandom.com/wiki/Alexander_Sartorius_(New_Earth),Public Identity,Bad ,Red ,,Male ,,Living ,40,"1977, May",1977.0,American,1977-05-01,05,1977,05/1977
127294,Mariah Romanova (New Earth),https://dc.fandom.com/wiki/Mariah_Romanova_(New_Earth),Public Identity,Good ,Blue ,Red ,Female ,,Living ,40,"1977, May",1977.0,Soviet · Russian · Skartarian,1977-05-01,05,1977,05/1977
15332,Jenet Klyburn (New Earth),https://dc.fandom.com/wiki/Jenet_Klyburn_(New_Earth),Public Identity,,Blue ,Red ,Female ,,Living ,40,"1976, October",1976.0,American,1976-10-01,10,1976,10/1976
81489,Christopher Chance (New Earth),https://dc.fandom.com/wiki/Christopher_Chance_(New_Earth),Public Identity,Good ,Blue ,Black ,Male ,,Living ,40,"1972, December",1972.0,American,1972-12-01,12,1972,12/1972
5272,Thomas Thompkins II (New Earth),https://dc.fandom.com/wiki/Thomas_Thompkins_II_(New_Earth),Secret Identity,Good ,,Brown ,Male ,,Living ,40,"1970, October",1970.0,,1970-10-01,10,1970,10/1970
2712,Eve Aries (Pre-Zero Hour),https://dc.fandom.com/wiki/Eve_Aries_(Pre-Zero_Hour),Public Identity,Bad ,Green ,Red ,Female ,,Living ,40,"1961, August",1961.0,United Planets Citizen,1961-08-01,08,1961,08/1961
7102,Harold Shapiro (New Earth),https://dc.fandom.com/wiki/Harold_Shapiro_(New_Earth),Public Identity,Good ,Blue ,Red ,Male ,,Living ,40,"1961, December",1961.0,American,1961-12-01,12,1961,12/1961
148635,Skallox (New Earth),https://dc.fandom.com/wiki/Skallox_(New_Earth),Public Identity,Bad ,Yellow ,,Male ,,Living ,39,"2008, December",2008.0,,2008-12-01,12,2008,12/2008
16804,Ursa (New Earth),https://dc.fandom.com/wiki/Ursa_(New_Earth),Public Identity,Bad ,Brown ,Brown ,Female ,,Living ,39,"2007, January",2007.0,,2007-01-01,01,2007,01/2007
10703,Amon Tomaz (New Earth),https://dc.fandom.com/wiki/Amon_Tomaz_(New_Earth),Secret Identity,Bad ,Brown ,Brown ,Male ,,Living ,39,"2006, October",2006.0,Egyptian · Kahndaqi,2006-10-01,10,2006,10/2006
70400,Fang Zhifu (New Earth),https://dc.fandom.com/wiki/Fang_Zhifu_(New_Earth),Secret Identity,,,,Male ,,Living ,39,"2006, June",2006.0,Chinese,2006-06-01,06,2006,06/2006
98945,Taleb Beni Khalid (New Earth),https://dc.fandom.com/wiki/Taleb_Beni_Khalid_(New_Earth),Secret Identity,Neutral ,Brown ,Brown ,Male ,,Living ,39,"2006, June",2006.0,,2006-06-01,06,2006,06/2006
1724,Faith (New Earth),https://dc.fandom.com/wiki/Faith_(New_Earth),Secret Identity,,Brown ,Brown ,Female ,,Living ,39,"2002, October",2002.0,American,2002-10-01,10,2002,10/2002
